Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost,Price_Lakh,service_cost_thousand,Car_Age,Engine_Category,Mileage_Category
3918,Mahindra,Thar,2024,Petrol,Manual,2810000.0,15.6,2000,5,22000.0,28.1,22.0,0,1.5L-2.0L,Average
3919,Hyundai,i10,2016,CNG,Manual,3120000.0,22.1,1200,6,6500.0,31.2,6.5,8,1.0L-1.5L,Good
3920,Toyota,Glanza,2020,Electric,Automatic,2370000.0,17.5,1800,6,15600.0,23.7,15.6,4,1.5L-2.0L,Average
3921,Kia,Carens,2017,Electric,Manual,3180000.0,28.2,1800,6,16000.0,31.8,16.0,7,1.5L-2.0L,Excellent
3922,Toyota,Urban Cruiser,2021,CNG,Manual,3210000.0,11.7,1200,5,16200.0,32.1,16.2,3,1.0L-1.5L,Low
3923,Volkswagen,Virtus,2021,Petrol,Automatic,2050000.0,24.3,1500,6,22000.0,20.5,22.0,3,1.0L-1.5L,Good
3924,Mahindra,Scorpio,2024,CNG,Automatic,690000.0,25.5,1800,4,14500.0,6.9,14.5,0,1.5L-2.0L,Excellent
3925,Volkswagen,Tiguan,2023,Diesel,Manual,710000.0,12.7,1500,6,5000.0,7.1,5.0,1,1.0L-1.5L,Low
3926,Toyota,Camry,2020,CNG,Manual,1620000.0,15.9,1000,4,23400.0,16.2,23.4,4,Below 1.0L,Average
3927,Renault,Duster,2023,Electric,Automatic,2740000.0,22.3,800,6,24500.0,27.4,24.5,1,Below 1.0L,Good
3928,Renault,Lodgy,2024,Petrol,Manual,1230000.0,15.5,2000,4,9700.0,12.3,9.7,0,1.5L-2.0L,Average
3929,Tata Motors,Harrier,2015,Electric,Manual,2290000.0,17.6,1200,7,5300.0,22.9,5.3,9,1.0L-1.5L,Average
3930,Hyundai,Creta,2015,CNG,Automatic,3160000.0,20.3,1500,5,18300.0,31.6,18.3,9,1.0L-1.5L,Good
3931,Toyota,Fortuner,2021,CNG,Manual,720000.0,29.4,1800,7,10500.0,7.2,10.5,3,1.5L-2.0L,Excellent
3932,Renault,Duster,2020,Electric,Automatic,530000.0,26.8,1000,7,21000.0,5.3,21.0,4,Below 1.0L,Excellent
3933,Hyundai,i10,2016,Electric,Manual,2130000.0,25.7,1200,7,8400.0,21.3,8.4,8,1.0L-1.5L,Excellent
3934,Renault,Kwid,2023,CNG,Automatic,1750000.0,11.9,1000,6,16200.0,17.5,16.2,1,Below 1.0L,Low
3935,Maruti Suzuki,Swift,2019,Diesel,Manual,3420000.0,12.3,2000,4,18300.0,34.2,18.3,5,1.5L-2.0L,Low
3936,Kia,Sonet,2021,CNG,Manual,1200000.0,22.8,1500,7,20400.0,12.0,20.4,3,1.0L-1.5L,Good
3937,Tata Motors,Altroz,2015,CNG,Manual,1320000.0,27.4,1500,5,12600.0,13.2,12.6,9,1.0L-1.5L,Excellent
3938,Kia,EV6,2016,Petrol,Manual,2800000.0,17.8,1000,6,14000.0,28.0,14.0,8,Below 1.0L,Average
3939,Mahindra,Thar,2017,Electric,Manual,1730000.0,11.0,1500,7,7900.0,17.3,7.9,7,1.0L-1.5L,Low
3940,Maruti Suzuki,WagonR,2017,Electric,Automatic,1800000.0,18.8,1200,6,12000.0,18.0,12.0,7,1.0L-1.5L,Average
3941,Volkswagen,Virtus,2016,CNG,Manual,1060000.0,24.0,800,5,6600.0,10.6,6.6,8,Below 1.0L,Good
3942,Mahindra,Scorpio,2018,Petrol,Manual,3370000.0,15.3,800,7,23300.0,33.7,23.3,6,Below 1.0L,Average
3943,Skoda,Kushaq,2019,CNG,Manual,2530000.0,27.4,2000,6,14600.0,25.3,14.6,5,1.5L-2.0L,Excellent
3944,Renault,Kwid,2015,Petrol,Manual,3080000.0,14.1,2000,5,18900.0,30.8,18.9,9,1.5L-2.0L,Low
3945,Kia,Seltos,2021,Electric,Automatic,1350000.0,11.2,1200,5,5200.0,13.5,5.2,3,1.0L-1.5L,Low
3946,Tata Motors,Nexon,2020,Diesel,Automatic,3390000.0,27.8,2000,6,20000.0,33.9,20.0,4,1.5L-2.0L,Excellent
3947,Maruti Suzuki,WagonR,2020,Petrol,Automatic,570000.0,15.4,1000,6,22100.0,5.7,22.1,4,Below 1.0L,Average
3948,Renault,Lodgy,2021,Electric,Manual,600000.0,20.2,2500,6,12400.0,6.0,12.4,3,2.0L-3.0L,Good
3949,Tata Motors,Harrier,2018,Diesel,Automatic,990000.0,12.7,2000,4,12200.0,9.9,12.2,6,1.5L-2.0L,Low
3950,Toyota,Camry,2022,Petrol,Automatic,2020000.0,21.4,800,6,22500.0,20.2,22.5,2,Below 1.0L,Good
3951,Hyundai,Venue,2018,CNG,Automatic,3020000.0,22.5,1000,5,7400.0,30.2,7.4,6,Below 1.0L,Good
3952,Maruti Suzuki,Swift,2023,Electric,Manual,1840000.0,21.8,2500,5,10900.0,18.4,10.9,1,2.0L-3.0L,Good
3953,Kia,Carnival,2022,CNG,Manual,450000.0,21.5,800,4,20600.0,4.5,20.6,2,Below 1.0L,Good
3954,Kia,Carens,2019,CNG,Automatic,660000.0,20.5,1500,4,11600.0,6.6,11.6,5,1.0L-1.5L,Good
3955,Mahindra,XUV700,2021,Electric,Manual,1560000.0,20.9,2500,4,11600.0,15.6,11.6,3,2.0L-3.0L,Good
3956,Skoda,Kushaq,2022,Electric,Automatic,3080000.0,16.8,2000,6,14200.0,30.8,14.2,2,1.5L-2.0L,Average
3957,Renault,Lodgy,2022,Petrol,Automatic,2250000.0,22.6,2500,4,25000.0,22.5,25.0,2,2.0L-3.0L,Good
3958,Tata Motors,Punch,2021,CNG,Automatic,1600000.0,11.7,1200,7,13700.0,16.0,13.7,3,1.0L-1.5L,Low
3959,Volkswagen,Polo,2019,Petrol,Manual,2510000.0,15.0,1800,6,11000.0,25.1,11.0,5,1.5L-2.0L,Low
3960,Honda,Civic,2022,Electric,Automatic,580000.0,28.5,1500,5,23000.0,5.8,23.0,2,1.0L-1.5L,Excellent
3961,Hyundai,Creta,2020,Diesel,Automatic,3110000.0,17.8,2000,4,24300.0,31.1,24.3,4,1.5L-2.0L,Average
3962,Tata Motors,Punch,2016,Electric,Manual,1190000.0,11.1,1800,5,22900.0,11.9,22.9,8,1.5L-2.0L,Low
3963,Skoda,Kushaq,2015,CNG,Automatic,2630000.0,17.1,2000,7,17200.0,26.3,17.2,9,1.5L-2.0L,Average
3964,Renault,Lodgy,2021,Diesel,Manual,2570000.0,23.0,800,7,24700.0,25.7,24.7,3,Below 1.0L,Good
3965,Mahindra,XUV300,2022,Diesel,Automatic,1980000.0,25.2,1500,6,22900.0,19.8,22.9,2,1.0L-1.5L,Excellent
3966,Skoda,Kushaq,2022,Petrol,Manual,1000000.0,21.7,2500,7,9000.0,10.0,9.0,2,2.0L-3.0L,Good
3967,Maruti Suzuki,Swift,2024,Diesel,Manual,1040000.0,21.1,1000,5,8600.0,10.4,8.6,0,Below 1.0L,Good
3968,Volkswagen,Tiguan,2020,Diesel,Automatic,2990000.0,28.0,1200,6,9200.0,29.9,9.2,4,1.0L-1.5L,Excellent
3969,Volkswagen,Virtus,2015,Electric,Automatic,1270000.0,10.3,2000,7,5700.0,12.7,5.7,9,1.5L-2.0L,Low
3970,Toyota,Innova,2016,Petrol,Automatic,1810000.0,21.4,1500,6,5700.0,18.1,5.7,8,1.0L-1.5L,Good
3971,Maruti Suzuki,Swift,2024,Petrol,Automatic,1040000.0,22.0,2500,7,22300.0,10.4,22.3,0,2.0L-3.0L,Good
3972,Honda,Civic,2018,Petrol,Manual,3100000.0,13.4,2000,7,11500.0,31.0,11.5,6,1.5L-2.0L,Low
3973,Hyundai,Venue,2024,Electric,Automatic,2820000.0,27.5,1200,7,21500.0,28.2,21.5,0,1.0L-1.5L,Excellent
3974,Volkswagen,Taigun,2020,Petrol,Automatic,2060000.0,21.7,1500,5,15200.0,20.6,15.2,4,1.0L-1.5L,Good
3975,Toyota,Urban Cruiser,2018,CNG,Automatic,2310000.0,16.4,800,7,14800.0,23.1,14.8,6,Below 1.0L,Average
3976,Renault,Triber,2015,CNG,Automatic,3120000.0,28.0,1200,7,16100.0,31.2,16.1,9,1.0L-1.5L,Excellent
3977,Skoda,Slavia,2016,Electric,Manual,2210000.0,26.5,1800,4,9300.0,22.1,9.3,8,1.5L-2.0L,Excellent
3978,Tata Motors,Tiago,2020,Petrol,Manual,1130000.0,26.1,800,6,20900.0,11.3,20.9,4,Below 1.0L,Excellent
3979,Skoda,Rapid,2016,Electric,Automatic,2290000.0,10.0,1200,6,11300.0,22.9,11.3,8,1.0L-1.5L,Low
3980,Skoda,Kushaq,2015,CNG,Automatic,2850000.0,25.4,1200,7,23900.0,28.5,23.9,9,1.0L-1.5L,Excellent
3981,Renault,Duster,2016,Electric,Automatic,3280000.0,12.8,1000,5,21300.0,32.8,21.3,8,Below 1.0L,Low
3982,Toyota,Fortuner,2019,CNG,Manual,2540000.0,28.0,1500,7,12500.0,25.4,12.5,5,1.0L-1.5L,Excellent
3983,Tata Motors,Tiago,2023,Petrol,Manual,480000.0,26.4,1000,4,5500.0,4.8,5.5,1,Below 1.0L,Excellent
3984,Tata Motors,Punch,2023,Petrol,Manual,850000.0,25.6,1200,5,5400.0,8.5,5.4,1,1.0L-1.5L,Excellent
3985,Kia,Sonet,2018,Petrol,Automatic,1190000.0,12.6,1800,7,15700.0,11.9,15.7,6,1.5L-2.0L,Low
3986,Mahindra,XUV300,2022,Petrol,Manual,2630000.0,27.8,1200,5,7500.0,26.3,7.5,2,1.0L-1.5L,Excellent
3987,Kia,Seltos,2024,Petrol,Automatic,2430000.0,20.6,1200,5,19100.0,24.3,19.1,0,1.0L-1.5L,Good
3988,Kia,Carnival,2023,Diesel,Automatic,2800000.0,20.6,2500,7,7200.0,28.0,7.2,1,2.0L-3.0L,Good
3989,Volkswagen,Tiguan,2020,Electric,Manual,1610000.0,14.0,2500,5,14700.0,16.1,14.7,4,2.0L-3.0L,Low
3990,Hyundai,i20,2019,Petrol,Manual,3160000.0,25.9,1000,4,10300.0,31.6,10.3,5,Below 1.0L,Excellent
3991,Hyundai,i10,2016,Petrol,Automatic,3340000.0,23.2,1800,6,18300.0,33.4,18.3,8,1.5L-2.0L,Good
3992,Maruti Suzuki,Swift,2015,CNG,Manual,3000000.0,14.7,2500,6,16100.0,30.0,16.1,9,2.0L-3.0L,Low
3993,Toyota,Glanza,2015,Petrol,Manual,900000.0,23.5,2500,4,5100.0,9.0,5.1,9,2.0L-3.0L,Good
3994,Volkswagen,Virtus,2017,CNG,Automatic,2200000.0,28.2,2000,4,11600.0,22.0,11.6,7,1.5L-2.0L,Excellent
3995,Toyota,Glanza,2018,Electric,Automatic,1420000.0,17.3,800,4,21400.0,14.2,21.4,6,Below 1.0L,Average
3996,Maruti Suzuki,Baleno,2019,CNG,Automatic,2690000.0,10.1,2500,5,20700.0,26.9,20.7,5,2.0L-3.0L,Low
3997,Honda,Civic,2024,Petrol,Manual,970000.0,15.5,2000,6,23100.0,9.7,23.1,0,1.5L-2.0L,Average
3998,Toyota,Camry,2021,CNG,Manual,2170000.0,17.1,2000,6,12800.0,21.7,12.8,3,1.5L-2.0L,Average
3999,Volkswagen,Tiguan,2023,CNG,Automatic,1510000.0,14.1,2000,7,17800.0,15.1,17.8,1,1.5L-2.0L,Low
4000,Tata Motors,Punch,2019,Diesel,Manual,2990000.0,13.0,1800,7,8400.0,29.9,8.4,5,1.5L-2.0L,Low
4001,Toyota,Urban Cruiser,2019,Electric,Automatic,2740000.0,16.5,2500,5,19000.0,27.4,19.0,5,2.0L-3.0L,Average
4002,Tata Motors,Tiago,2018,CNG,Automatic,1030000.0,26.6,1500,4,19000.0,10.3,19.0,6,1.0L-1.5L,Excellent
4003,Volkswagen,Tiguan,2016,Diesel,Automatic,620000.0,17.1,2500,7,17800.0,6.2,17.8,8,2.0L-3.0L,Average
4004,Maruti Suzuki,Swift,2020,CNG,Automatic,2430000.0,18.8,800,4,6400.0,24.3,6.4,4,Below 1.0L,Average
4005,Honda,City,2016,CNG,Manual,2440000.0,18.4,2000,5,11500.0,24.4,11.5,8,1.5L-2.0L,Average
4006,Tata Motors,Harrier,2024,Electric,Manual,2460000.0,12.2,2000,5,24600.0,24.6,24.6,0,1.5L-2.0L,Low
4007,Hyundai,Verna,2021,Electric,Manual,3070000.0,19.3,2500,5,21300.0,30.7,21.3,3,2.0L-3.0L,Average
4008,Volkswagen,Vento,2022,Electric,Automatic,2920000.0,23.0,1500,6,8400.0,29.2,8.4,2,1.0L-1.5L,Good
4009,Renault,Lodgy,2023,Electric,Automatic,610000.0,24.2,1800,4,24900.0,6.1,24.9,1,1.5L-2.0L,Good
4010,Kia,Carnival,2016,Diesel,Manual,430000.0,23.2,800,5,9800.0,4.3,9.8,8,Below 1.0L,Good
4011,Tata Motors,Tiago,2017,Electric,Automatic,1120000.0,21.2,1500,6,6200.0,11.2,6.2,7,1.0L-1.5L,Good
4012,Toyota,Innova,2017,Diesel,Manual,2300000.0,10.4,2000,4,6500.0,23.0,6.5,7,1.5L-2.0L,Low
4013,Tata Motors,Punch,2024,CNG,Manual,1380000.0,14.3,2500,7,7800.0,13.8,7.8,0,2.0L-3.0L,Low
4014,Hyundai,Creta,2023,CNG,Manual,3010000.0,25.9,800,4,8100.0,30.1,8.1,1,Below 1.0L,Excellent
4015,Renault,Duster,2016,Diesel,Automatic,2090000.0,27.8,2500,5,19200.0,20.9,19.2,8,2.0L-3.0L,Excellent
4016,Skoda,Slavia,2024,CNG,Manual,1390000.0,21.4,1200,6,16700.0,13.9,16.7,0,1.0L-1.5L,Good
4017,Skoda,Kushaq,2022,Electric,Manual,2270000.0,21.4,2500,7,23500.0,22.7,23.5,2,2.0L-3.0L,Good
4018,Volkswagen,Taigun,2024,Electric,Manual,2930000.0,12.3,2000,6,12200.0,29.3,12.2,0,1.5L-2.0L,Low
4019,Kia,EV6,2023,Petrol,Automatic,1480000.0,13.5,1200,5,8300.0,14.8,8.3,1,1.0L-1.5L,Low
4020,Renault,Lodgy,2021,Petrol,Automatic,2920000.0,22.5,2500,6,23600.0,29.2,23.6,3,2.0L-3.0L,Good
4021,Renault,Triber,2016,Petrol,Manual,2010000.0,20.8,1000,6,7100.0,20.1,7.1,8,Below 1.0L,Good
4022,Maruti Suzuki,Baleno,2022,Electric,Manual,3440000.0,13.8,1200,7,21900.0,34.4,21.9,2,1.0L-1.5L,Low
4023,Volkswagen,Taigun,2020,Petrol,Manual,3020000.0,26.7,2500,6,19100.0,30.2,19.1,4,2.0L-3.0L,Excellent
4024,Honda,Amaze,2019,Diesel,Manual,2470000.0,22.5,2500,4,17900.0,24.7,17.9,5,2.0L-3.0L,Good
4025,Kia,Seltos,2015,CNG,Manual,3090000.0,22.3,1800,4,8600.0,30.9,8.6,9,1.5L-2.0L,Good
4026,Honda,City,2015,Petrol,Automatic,840000.0,10.6,2000,6,8200.0,8.4,8.2,9,1.5L-2.0L,Low
4027,Kia,Carens,2022,Diesel,Automatic,2170000.0,20.4,1500,7,12500.0,21.7,12.5,2,1.0L-1.5L,Good
4028,Maruti Suzuki,Dzire,2020,Petrol,Manual,2110000.0,16.7,1200,5,20600.0,21.1,20.6,4,1.0L-1.5L,Average
4029,Kia,Sonet,2024,CNG,Automatic,1520000.0,30.0,2500,4,8200.0,15.2,8.2,0,2.0L-3.0L,Excellent
4030,Kia,Sonet,2020,CNG,Automatic,2360000.0,17.6,1500,4,8100.0,23.6,8.1,4,1.0L-1.5L,Average
4031,Tata Motors,Tiago,2018,CNG,Automatic,1330000.0,12.3,800,7,9800.0,13.3,9.8,6,Below 1.0L,Low
4032,Volkswagen,Virtus,2021,Petrol,Manual,1350000.0,16.4,2500,6,22900.0,13.5,22.9,3,2.0L-3.0L,Average
4033,Hyundai,i20,2020,Petrol,Manual,3010000.0,28.9,1500,6,12100.0,30.1,12.1,4,1.0L-1.5L,Excellent
4034,Hyundai,Venue,2020,Diesel,Automatic,2870000.0,27.5,1800,7,20800.0,28.7,20.8,4,1.5L-2.0L,Excellent
4035,Tata Motors,Harrier,2024,CNG,Manual,1940000.0,10.9,1000,4,16300.0,19.4,16.3,0,Below 1.0L,Low
4036,Toyota,Urban Cruiser,2018,Diesel,Manual,2900000.0,15.8,800,5,13100.0,29.0,13.1,6,Below 1.0L,Average
4037,Skoda,Kushaq,2024,Petrol,Manual,2800000.0,26.5,2000,5,9500.0,28.0,9.5,0,1.5L-2.0L,Excellent
4038,Volkswagen,Vento,2019,Diesel,Manual,870000.0,12.2,2500,7,24300.0,8.7,24.3,5,2.0L-3.0L,Low
4039,Toyota,Urban Cruiser,2024,Electric,Manual,3300000.0,28.6,2500,5,9900.0,33.0,9.9,0,2.0L-3.0L,Excellent
4040,Maruti Suzuki,Dzire,2017,Electric,Automatic,3180000.0,18.2,1500,7,13700.0,31.8,13.7,7,1.0L-1.5L,Average
4041,Skoda,Superb,2024,Diesel,Automatic,1170000.0,25.3,800,4,18800.0,11.7,18.8,0,Below 1.0L,Excellent
4042,Mahindra,XUV300,2023,Diesel,Automatic,2730000.0,25.4,1000,4,24300.0,27.3,24.3,1,Below 1.0L,Excellent
4043,Skoda,Rapid,2024,Diesel,Manual,2470000.0,11.1,800,4,21300.0,24.7,21.3,0,Below 1.0L,Low
4044,Renault,Kwid,2022,Petrol,Manual,3500000.0,11.9,1200,4,19900.0,35.0,19.9,2,1.0L-1.5L,Low
4045,Volkswagen,Taigun,2015,Diesel,Manual,2010000.0,28.9,1200,7,16300.0,20.1,16.3,9,1.0L-1.5L,Excellent
4046,Kia,Sonet,2019,Petrol,Manual,1470000.0,22.2,1200,5,18200.0,14.7,18.2,5,1.0L-1.5L,Good
4047,Maruti Suzuki,Swift,2019,CNG,Manual,2110000.0,28.0,1800,4,21600.0,21.1,21.6,5,1.5L-2.0L,Excellent
4048,Tata Motors,Punch,2023,Petrol,Manual,1110000.0,19.0,2500,4,22900.0,11.1,22.9,1,2.0L-3.0L,Average
4049,Maruti Suzuki,WagonR,2019,Electric,Automatic,1120000.0,26.0,1500,5,23400.0,11.2,23.4,5,1.0L-1.5L,Excellent
4050,Mahindra,XUV300,2016,Petrol,Manual,3050000.0,14.6,2500,5,21800.0,30.5,21.8,8,2.0L-3.0L,Low
4051,Maruti Suzuki,Baleno,2017,CNG,Automatic,1700000.0,21.6,1500,7,15300.0,17.0,15.3,7,1.0L-1.5L,Good
4052,Renault,Kiger,2020,Electric,Automatic,1250000.0,23.6,2000,7,12200.0,12.5,12.2,4,1.5L-2.0L,Good
4053,Skoda,Superb,2022,Electric,Manual,2040000.0,13.9,800,7,16200.0,20.4,16.2,2,Below 1.0L,Low
4054,Volkswagen,Taigun,2023,Petrol,Automatic,2180000.0,14.2,1800,6,18100.0,21.8,18.1,1,1.5L-2.0L,Low
4055,Volkswagen,Virtus,2018,Petrol,Manual,1100000.0,20.9,2500,4,15000.0,11.0,15.0,6,2.0L-3.0L,Good
4056,Maruti Suzuki,Ertiga,2024,Electric,Automatic,840000.0,14.8,1000,5,8000.0,8.4,8.0,0,Below 1.0L,Low
4057,Kia,EV6,2024,Diesel,Manual,1550000.0,12.7,1000,7,19800.0,15.5,19.8,0,Below 1.0L,Low
4058,Tata Motors,Punch,2017,Diesel,Manual,590000.0,24.0,2000,5,17900.0,5.9,17.9,7,1.5L-2.0L,Good
4059,Hyundai,Verna,2018,Diesel,Manual,3410000.0,15.1,1800,4,20900.0,34.1,20.9,6,1.5L-2.0L,Average
4060,Tata Motors,Altroz,2022,Petrol,Automatic,970000.0,22.5,1200,5,20100.0,9.7,20.1,2,1.0L-1.5L,Good
4061,Hyundai,i20,2019,Petrol,Manual,1020000.0,21.3,800,5,15100.0,10.2,15.1,5,Below 1.0L,Good
4062,Toyota,Glanza,2021,Electric,Manual,1770000.0,17.9,1200,6,20800.0,17.7,20.8,3,1.0L-1.5L,Average
4063,Volkswagen,Polo,2021,Petrol,Manual,1880000.0,15.7,2500,4,18900.0,18.8,18.9,3,2.0L-3.0L,Average
4064,Volkswagen,Virtus,2019,Diesel,Automatic,2360000.0,25.0,1800,7,17700.0,23.6,17.7,5,1.5L-2.0L,Good
4065,Toyota,Urban Cruiser,2022,Petrol,Manual,1400000.0,24.6,1200,7,17900.0,14.0,17.9,2,1.0L-1.5L,Good
4066,Skoda,Superb,2018,Petrol,Manual,3060000.0,11.5,2000,6,19100.0,30.6,19.1,6,1.5L-2.0L,Low
4067,Skoda,Kushaq,2019,CNG,Automatic,970000.0,16.4,1200,5,18500.0,9.7,18.5,5,1.0L-1.5L,Average
4068,Tata Motors,Nexon,2015,CNG,Manual,2160000.0,16.2,2500,7,9500.0,21.6,9.5,9,2.0L-3.0L,Average
4069,Skoda,Kushaq,2016,CNG,Manual,470000.0,17.4,1800,4,12700.0,4.7,12.7,8,1.5L-2.0L,Average
4070,Kia,Carnival,2024,Petrol,Manual,1750000.0,21.8,2000,6,20900.0,17.5,20.9,0,1.5L-2.0L,Good
4071,Toyota,Urban Cruiser,2017,Diesel,Manual,2400000.0,26.2,2500,6,17800.0,24.0,17.8,7,2.0L-3.0L,Excellent
4072,Hyundai,i20,2017,Electric,Automatic,1250000.0,21.2,1500,7,8900.0,12.5,8.9,7,1.0L-1.5L,Good
4073,Maruti Suzuki,WagonR,2021,CNG,Manual,1660000.0,23.8,2500,7,12500.0,16.6,12.5,3,2.0L-3.0L,Good
4074,Kia,EV6,2023,Diesel,Manual,3330000.0,13.8,800,5,12300.0,33.3,12.3,1,Below 1.0L,Low
4075,Volkswagen,Vento,2024,Diesel,Manual,2680000.0,13.1,1200,7,22800.0,26.8,22.8,0,1.0L-1.5L,Low
4076,Toyota,Innova,2021,Diesel,Automatic,3130000.0,14.4,1500,4,13400.0,31.3,13.4,3,1.0L-1.5L,Low
4077,Honda,Amaze,2016,Diesel,Automatic,2850000.0,20.9,800,4,21000.0,28.5,21.0,8,Below 1.0L,Good
4078,Tata Motors,Altroz,2017,Electric,Automatic,1670000.0,13.7,2000,6,21900.0,16.7,21.9,7,1.5L-2.0L,Low
4079,Tata Motors,Tiago,2022,CNG,Manual,3400000.0,16.6,1000,4,6800.0,34.0,6.8,2,Below 1.0L,Average
4080,Toyota,Camry,2023,Electric,Automatic,1990000.0,13.6,800,5,24700.0,19.9,24.7,1,Below 1.0L,Low
4081,Honda,Amaze,2019,Diesel,Manual,740000.0,21.3,2500,7,19400.0,7.4,19.4,5,2.0L-3.0L,Good
4082,Mahindra,XUV300,2017,Petrol,Manual,3390000.0,11.1,2500,6,16900.0,33.9,16.9,7,2.0L-3.0L,Low
4083,Honda,Civic,2024,Electric,Manual,2570000.0,23.4,1000,7,21100.0,25.7,21.1,0,Below 1.0L,Good
4084,Skoda,Superb,2020,CNG,Automatic,1980000.0,23.3,1500,5,19300.0,19.8,19.3,4,1.0L-1.5L,Good
4085,Skoda,Octavia,2021,Diesel,Manual,2550000.0,24.5,1800,4,13300.0,25.5,13.3,3,1.5L-2.0L,Good
4086,Volkswagen,Polo,2016,Diesel,Manual,1300000.0,30.0,2000,6,14300.0,13.0,14.3,8,1.5L-2.0L,Excellent
4087,Honda,City,2020,Diesel,Automatic,2570000.0,12.4,2500,6,5200.0,25.7,5.2,4,2.0L-3.0L,Low
4088,Maruti Suzuki,WagonR,2021,Petrol,Automatic,2130000.0,30.0,800,6,13800.0,21.3,13.8,3,Below 1.0L,Excellent
4089,Mahindra,Scorpio,2017,CNG,Automatic,2990000.0,25.1,800,6,16900.0,29.9,16.9,7,Below 1.0L,Excellent
4090,Tata Motors,Tiago,2023,Diesel,Automatic,1970000.0,28.6,1200,4,17300.0,19.7,17.3,1,1.0L-1.5L,Excellent
4091,Toyota,Innova,2024,Petrol,Manual,2770000.0,27.4,800,6,16900.0,27.7,16.9,0,Below 1.0L,Excellent
4092,Mahindra,Thar,2015,Petrol,Manual,440000.0,24.4,1500,6,13200.0,4.4,13.2,9,1.0L-1.5L,Good
4093,Tata Motors,Punch,2019,Diesel,Manual,2070000.0,12.0,1200,6,25000.0,20.7,25.0,5,1.0L-1.5L,Low
4094,Kia,Carnival,2021,Diesel,Automatic,1090000.0,12.5,2000,4,13400.0,10.9,13.4,3,1.5L-2.0L,Low
4095,Hyundai,i10,2015,Petrol,Automatic,3070000.0,23.8,1500,6,10200.0,30.7,10.2,9,1.0L-1.5L,Good
4096,Mahindra,XUV700,2020,Diesel,Manual,1200000.0,22.8,2500,4,9100.0,12.0,9.1,4,2.0L-3.0L,Good
4097,Honda,Amaze,2020,CNG,Manual,1260000.0,11.9,1500,4,23900.0,12.6,23.9,4,1.0L-1.5L,Low
4098,Tata Motors,Harrier,2019,Petrol,Automatic,1150000.0,27.0,1500,5,8300.0,11.5,8.3,5,1.0L-1.5L,Excellent
4099,Volkswagen,Virtus,2017,Petrol,Manual,1120000.0,16.0,1500,6,14000.0,11.2,14.0,7,1.0L-1.5L,Average
4100,Honda,City,2019,CNG,Manual,1560000.0,20.8,1200,6,5700.0,15.6,5.7,5,1.0L-1.5L,Good
4101,Renault,Kwid,2018,Diesel,Manual,1390000.0,14.3,2000,5,17600.0,13.9,17.6,6,1.5L-2.0L,Low
4102,Skoda,Superb,2023,CNG,Manual,3120000.0,25.6,1800,4,11700.0,31.2,11.7,1,1.5L-2.0L,Excellent
4103,Hyundai,i10,2018,Electric,Manual,1050000.0,24.5,2000,7,20900.0,10.5,20.9,6,1.5L-2.0L,Good
4104,Toyota,Innova,2020,Electric,Manual,3110000.0,23.5,800,6,18100.0,31.1,18.1,4,Below 1.0L,Good
4105,Skoda,Superb,2017,Petrol,Manual,780000.0,28.9,1000,4,22400.0,7.8,22.4,7,Below 1.0L,Excellent
4106,Mahindra,Thar,2018,Electric,Manual,2100000.0,22.2,2500,7,6100.0,21.0,6.1,6,2.0L-3.0L,Good
4107,Kia,Sonet,2023,Petrol,Manual,2940000.0,29.8,800,6,21800.0,29.4,21.8,1,Below 1.0L,Excellent
4108,Honda,Amaze,2016,Diesel,Manual,1610000.0,15.7,800,4,14200.0,16.1,14.2,8,Below 1.0L,Average
4109,Toyota,Camry,2022,Electric,Automatic,3440000.0,28.5,1800,6,19900.0,34.4,19.9,2,1.5L-2.0L,Excellent
4110,Mahindra,Thar,2016,CNG,Automatic,2930000.0,16.6,1800,7,9400.0,29.3,9.4,8,1.5L-2.0L,Average
4111,Tata Motors,Altroz,2019,CNG,Manual,2040000.0,19.3,2000,7,10600.0,20.4,10.6,5,1.5L-2.0L,Average
4112,Renault,Triber,2020,CNG,Manual,1180000.0,14.0,1000,5,14100.0,11.8,14.1,4,Below 1.0L,Low
4113,Hyundai,Venue,2019,Electric,Automatic,1180000.0,29.8,2000,7,16100.0,11.8,16.1,5,1.5L-2.0L,Excellent
4114,Tata Motors,Harrier,2018,Petrol,Manual,1160000.0,27.8,2500,6,8500.0,11.6,8.5,6,2.0L-3.0L,Excellent
4115,Skoda,Superb,2024,Petrol,Automatic,2640000.0,12.3,1800,6,6300.0,26.4,6.3,0,1.5L-2.0L,Low
4116,Tata Motors,Harrier,2021,Electric,Manual,440000.0,21.3,2500,4,23200.0,4.4,23.2,3,2.0L-3.0L,Good
4117,Tata Motors,Nexon,2023,CNG,Automatic,840000.0,16.5,1200,5,24500.0,8.4,24.5,1,1.0L-1.5L,Average
4118,Volkswagen,Vento,2015,Petrol,Automatic,2720000.0,18.0,2000,6,20600.0,27.2,20.6,9,1.5L-2.0L,Average
4119,Mahindra,Scorpio,2018,Petrol,Manual,2860000.0,22.2,2500,6,7500.0,28.6,7.5,6,2.0L-3.0L,Good
4120,Tata Motors,Harrier,2019,Electric,Manual,2020000.0,29.7,2500,5,12200.0,20.2,12.2,5,2.0L-3.0L,Excellent
